transaction_id,customer_id,merchant_id,amount,transaction_time,Day,is_fraudulent,card_type,Category Risk,Risk,location,purchase_category,purchase risk,customer_age,Age group,transaction_description,score
9487,1022,2073,534.94,1/1/2023 2:38,1,1,Discover,Non-suspicious,93,City-34,Groceries,high,41,40-50,Purchase at Merchant-2073,Low Risk
206,1063,2041,533.71,1/1/2023 0:03,1,1,Discover,Non-suspicious,111,City-18,Restaurant,high,62,50+,Purchase at Merchant-2041,Low Risk
8603,1036,2005,532.81,1/1/2023 2:23,1,1,American Express,Non-suspicious,100,City-23,Gas Station,high,48,40-50,Purchase at Merchant-2005,Low Risk
5358,1012,2039,530.67,1/1/2023 1:29,1,1,American Express,Non-suspicious,114,City-25,Travel,high,21,21-30,Purchase at Merchant-2039,Low Risk
7234,1051,2040,530.66,1/1/2023 2:00,1,0,Discover,Non-suspicious,96,City-10,Travel,Low,31,31-40,Purchase at Merchant-2040,Low Risk
2166,1004,2085,530,1/1/2023 0:36,1,1,MasterCard,Non-suspicious,87,City-26,Online Shopping,high,51,50+,Purchase at Merchant-2085,Low Risk
2604,1060,2018,528.2,1/1/2023 0:43,1,1,MasterCard,Non-suspicious,89,City-38,Online Shopping,high,32,31-40,Purchase at Merchant-2018,Low Risk
8527,1084,2060,527.82,1/1/2023 2:22,1,0,American Express,Non-suspicious,105,City-39,Retail,Low,62,50+,Purchase at Merchant-2060,Low Risk
8305,1023,2058,527.78,1/1/2023 2:18,1,1,MasterCard,Non-suspicious,106,City-43,Travel,high,64,50+,Purchase at Merchant-2058,Low Risk
8004,1028,2076,527.53,1/1/2023 2:13,1,0,MasterCard,Non-suspicious,89,City-50,Travel,Low,68,50+,Purchase at Merchant-2076,Low Risk
5881,1010,2005,527.35,1/1/2023 1:38,1,1,Visa,Non-suspicious,101,City-30,Gas Station,high,25,21-30,Purchase at Merchant-2005,Low Risk
9559,1017,2057,527.16,1/1/2023 2:39,1,1,American Express,Non-suspicious,100,City-31,Travel,high,62,50+,Purchase at Merchant-2057,Low Risk
9562,1011,2078,525.47,1/1/2023 2:39,1,0,Visa,Non-suspicious,100,City-31,Travel,Low,26,21-30,Purchase at Merchant-2078,Low Risk
1170,1014,2099,523.06,1/1/2023 0:19,1,1,American Express,Non-suspicious,107,City-47,Gas Station,high,32,31-40,Purchase at Merchant-2099,Low Risk
7811,1005,2019,521.78,1/1/2023 2:10,1,1,American Express,Non-suspicious,92,City-28,Online Shopping,high,46,40-50,Purchase at Merchant-2019,Low Risk
3319,1053,2023,519.3,1/1/2023 0:55,1,0,Discover,Non-suspicious,101,City-23,Restaurant,Low,63,50+,Purchase at Merchant-2023,Low Risk
6940,1019,2001,519.07,1/1/2023 1:55,1,1,MasterCard,Non-suspicious,97,City-35,Gas Station,high,20,0-20,Purchase at Merchant-2001,Low Risk
4256,1064,2080,517.23,1/1/2023 1:10,1,1,Visa,Non-suspicious,97,City-28,Online Shopping,high,23,21-30,Purchase at Merchant-2080,Low Risk
8938,1096,2095,516.45,1/1/2023 2:28,1,0,Visa,Non-suspicious,98,City-6,Retail,Low,29,21-30,Purchase at Merchant-2095,Low Risk
6597,1088,2002,513.02,1/1/2023 1:49,1,1,Discover,Non-suspicious,112,City-9,Groceries,high,62,50+,Purchase at Merchant-2002,Low Risk
2363,1019,2054,512.49,1/1/2023 0:39,1,0,MasterCard,Non-suspicious,97,City-14,Retail,Low,60,50+,Purchase at Merchant-2054,Low Risk
6451,1051,2029,512.1,1/1/2023 1:47,1,1,MasterCard,Non-suspicious,96,City-3,Travel,high,54,50+,Purchase at Merchant-2029,Low Risk
5274,1047,2045,510.73,1/1/2023 1:27,1,0,Visa,Non-suspicious,102,City-30,Travel,Low,44,40-50,Purchase at Merchant-2045,Low Risk
6053,1014,2027,509.53,1/1/2023 1:40,1,0,MasterCard,Non-suspicious,107,City-25,Retail,Low,56,50+,Purchase at Merchant-2027,Low Risk
5076,1082,2036,508.92,1/1/2023 1:24,1,1,MasterCard,Non-suspicious,111,City-49,Retail,high,24,21-30,Purchase at Merchant-2036,Low Risk
7801,1080,2098,508.61,1/1/2023 2:10,1,1,Discover,Non-suspicious,87,City-7,Groceries,high,66,50+,Purchase at Merchant-2098,Low Risk
7663,1091,2051,508.52,1/1/2023 2:07,1,0,MasterCard,Non-suspicious,103,City-50,Gas Station,Low,42,40-50,Purchase at Merchant-2051,Low Risk
4055,1062,2021,507.31,1/1/2023 1:07,1,1,Visa,Non-suspicious,93,City-9,Online Shopping,high,25,21-30,Purchase at Merchant-2021,Low Risk
5114,1029,2009,504.96,1/1/2023 1:25,1,1,American Express,Non-suspicious,106,City-30,Gas Station,high,42,40-50,Purchase at Merchant-2009,Low Risk
4277,1047,2032,504.68,1/1/2023 1:11,1,1,MasterCard,Non-suspicious,102,City-21,Restaurant,high,66,50+,Purchase at Merchant-2032,Low Risk
5423,1087,2015,504.34,1/1/2023 1:30,1,1,Visa,Non-suspicious,111,City-41,Travel,high,62,50+,Purchase at Merchant-2015,Low Risk
7546,1084,2003,503.2,1/1/2023 2:05,1,1,American Express,Non-suspicious,105,City-35,Groceries,high,53,50+,Purchase at Merchant-2003,Low Risk
4943,1057,2099,502.6,1/1/2023 1:22,1,1,American Express,Non-suspicious,103,City-19,Online Shopping,high,24,21-30,Purchase at Merchant-2099,Low Risk
3557,1079,2033,502.51,1/1/2023 0:59,1,1,American Express,Non-suspicious,115,City-16,Retail,high,46,40-50,Purchase at Merchant-2033,Low Risk
2431,1070,2022,501.35,1/1/2023 0:40,1,1,American Express,Non-suspicious,105,City-18,Groceries,high,19,0-20,Purchase at Merchant-2022,Low Risk
1495,1059,2093,500.3,1/1/2023 0:24,1,1,Discover,Non-suspicious,118,City-39,Groceries,high,48,40-50,Purchase at Merchant-2093,Low Risk
1921,1078,2066,499.49,1/1/2023 0:32,1,0,MasterCard,Non-suspicious,94,City-29,Online Shopping,Low,41,40-50,Purchase at Merchant-2066,Low Risk
1608,1002,2025,498.84,1/1/2023 0:26,1,0,American Express,Non-suspicious,90,City-46,Groceries,Low,50,40-50,Purchase at Merchant-2025,Low Risk
1247,1050,2041,498.63,1/1/2023 0:20,1,1,Discover,Non-suspicious,102,City-28,Restaurant,high,70,50+,Purchase at Merchant-2041,Low Risk
1905,1015,2095,498.04,1/1/2023 0:31,1,1,Visa,Non-suspicious,103,City-31,Gas Station,high,37,31-40,Purchase at Merchant-2095,Low Risk
8525,1056,2015,493.7,1/1/2023 2:22,1,0,American Express,Non-suspicious,88,City-25,Retail,Low,69,50+,Purchase at Merchant-2015,Low Risk
2049,1017,2061,492.82,1/1/2023 0:34,1,1,Discover,Non-suspicious,100,City-35,Gas Station,high,50,40-50,Purchase at Merchant-2061,Low Risk
6083,1061,2014,491.76,1/1/2023 1:41,1,1,Visa,Non-suspicious,115,City-23,Groceries,high,33,31-40,Purchase at Merchant-2014,Low Risk
4285,1084,2021,490.96,1/1/2023 1:11,1,1,Discover,Non-suspicious,105,City-17,Travel,high,50,40-50,Purchase at Merchant-2021,Low Risk
5241,1022,2019,490.1,1/1/2023 1:27,1,0,Visa,Non-suspicious,93,City-20,Groceries,Low,21,21-30,Purchase at Merchant-2019,Low Risk
895,1035,2067,489.31,1/1/2023 0:14,1,0,Visa,Non-suspicious,92,City-5,Online Shopping,Low,37,31-40,Purchase at Merchant-2067,Low Risk
8023,1094,2059,488.76,1/1/2023 2:13,1,0,American Express,Non-suspicious,102,City-45,Travel,Low,42,40-50,Purchase at Merchant-2059,Low Risk
2346,1094,2049,488.68,1/1/2023 0:39,1,1,MasterCard,Non-suspicious,102,City-2,Restaurant,high,36,31-40,Purchase at Merchant-2049,Low Risk
9979,1099,2026,488.37,1/1/2023 2:46,0:00,0,Discover,Non-suspicious,116,City-36,Groceries,Low,61,50+,Purchase at Merchant-2026,Low Risk
1332,1063,2073,487.16,1/1/2023 0:22,1,1,American Express,Non-suspicious,111,City-9,Groceries,high,59,50+,Purchase at Merchant-2073,Low Risk
2386,1010,2024,486.47,1/1/2023 0:39,1,1,Visa,Non-suspicious,101,City-2,Restaurant,high,21,21-30,Purchase at Merchant-2024,Low Risk
5895,1072,2050,485.58,1/1/2023 1:38,1,1,Visa,Non-suspicious,103,City-43,Restaurant,high,48,40-50,Purchase at Merchant-2050,Low Risk
2202,1031,2090,484.44,1/1/2023 0:36,1,1,Discover,Non-suspicious,100,City-18,Online Shopping,high,40,31-40,Purchase at Merchant-2090,Low Risk
408,1073,2012,482.47,1/1/2023 0:06,1,0,American Express,Non-suspicious,99,City-37,Gas Station,Low,36,31-40,Purchase at Merchant-2012,Low Risk
9234,1022,2001,480.28,1/1/2023 2:33,1,0,Visa,Non-suspicious,93,City-30,Gas Station,Low,24,21-30,Purchase at Merchant-2001,Low Risk
6178,1010,2054,479.47,1/1/2023 1:42,1,1,American Express,Non-suspicious,101,City-21,Online Shopping,high,63,50+,Purchase at Merchant-2054,Low Risk
3595,1051,2084,479.11,1/1/2023 0:59,1,0,MasterCard,Non-suspicious,96,City-20,Travel,Low,58,50+,Purchase at Merchant-2084,Low Risk
5290,1003,2038,478.85,1/1/2023 1:28,1,1,Discover,Non-suspicious,81,City-38,Online Shopping,high,54,50+,Purchase at Merchant-2038,Low Risk
7110,1053,2045,478.04,1/1/2023 1:58,1,1,American Express,Non-suspicious,101,City-6,Groceries,high,18,0-20,Purchase at Merchant-2045,Low Risk
1577,1082,2080,475.18,1/1/2023 0:26,1,1,American Express,Non-suspicious,111,City-47,Groceries,high,31,31-40,Purchase at Merchant-2080,Low Risk
7417,1080,2007,474.11,1/1/2023 2:03,1,0,Visa,Non-suspicious,87,City-48,Online Shopping,Low,41,40-50,Purchase at Merchant-2007,Low Risk
7086,1094,2049,473.74,1/1/2023 1:58,1,0,American Express,Non-suspicious,102,City-22,Online Shopping,Low,65,50+,Purchase at Merchant-2049,Low Risk
5647,1028,2064,473.67,1/1/2023 1:34,1,0,Discover,Non-suspicious,89,City-24,Groceries,Low,64,50+,Purchase at Merchant-2064,Low Risk
4381,1073,2090,473.48,1/1/2023 1:13,1,0,American Express,Non-suspicious,99,City-24,Online Shopping,Low,53,50+,Purchase at Merchant-2090,Low Risk
8016,1004,2100,473.35,1/1/2023 2:13,1,1,American Express,Non-suspicious,87,City-8,Restaurant,high,63,50+,Purchase at Merchant-2100,Low Risk
2193,1068,2046,470.74,1/1/2023 0:36,1,0,Visa,Non-suspicious,96,City-19,Groceries,Low,52,50+,Purchase at Merchant-2046,Low Risk
3928,1097,2036,470.31,1/1/2023 1:05,1,0,MasterCard,Non-suspicious,95,City-1,Restaurant,Low,68,50+,Purchase at Merchant-2036,Low Risk
6809,1057,2072,469.57,1/1/2023 1:53,1,1,Discover,Non-suspicious,103,City-5,Retail,high,56,50+,Purchase at Merchant-2072,Low Risk
5860,1099,2018,468.78,1/1/2023 1:37,1,1,MasterCard,Non-suspicious,116,City-18,Retail,high,47,40-50,Purchase at Merchant-2018,Low Risk
1687,1044,2082,467.58,1/1/2023 0:28,1,0,Discover,Non-suspicious,94,City-26,Online Shopping,Low,49,40-50,Purchase at Merchant-2082,Low Risk
4318,1038,2095,466.59,1/1/2023 1:11,1,0,Visa,Non-suspicious,98,City-22,Gas Station,Low,64,50+,Purchase at Merchant-2095,Low Risk
7159,1079,2049,465.69,1/1/2023 1:59,1,1,MasterCard,Non-suspicious,115,City-15,Groceries,high,49,40-50,Purchase at Merchant-2049,Low Risk
4299,1087,2060,465.62,1/1/2023 1:11,1,0,Discover,Non-suspicious,111,City-1,Gas Station,Low,20,0-20,Purchase at Merchant-2060,Low Risk
6974,1040,2096,465.42,1/1/2023 1:56,1,0,American Express,Non-suspicious,92,City-19,Groceries,Low,27,21-30,Purchase at Merchant-2096,Low Risk
5606,1066,2018,464.27,1/1/2023 1:33,1,0,American Express,Non-suspicious,84,City-25,Gas Station,Low,69,50+,Purchase at Merchant-2018,Low Risk
4044,1067,2002,463.26,1/1/2023 1:07,1,0,Visa,Non-suspicious,98,City-49,Online Shopping,Low,19,0-20,Purchase at Merchant-2002,Low Risk
3878,1070,2037,462.64,1/1/2023 1:04,1,1,Visa,Non-suspicious,105,City-20,Groceries,high,61,50+,Purchase at Merchant-2037,Low Risk
9006,1060,2044,461.77,1/1/2023 2:30,1,0,MasterCard,Non-suspicious,89,City-25,Gas Station,Low,19,0-20,Purchase at Merchant-2044,Low Risk
3428,1039,2016,461.22,1/1/2023 0:57,1,1,Visa,Non-suspicious,115,City-23,Gas Station,high,30,21-30,Purchase at Merchant-2016,Low Risk
8316,1017,2068,459.44,1/1/2023 2:18,1,0,Visa,Non-suspicious,100,City-48,Retail,Low,50,40-50,Purchase at Merchant-2068,Low Risk
3869,1100,2050,457.37,1/1/2023 1:04,1,1,Discover,Non-suspicious,103,City-14,Travel,high,45,40-50,Purchase at Merchant-2050,Low Risk
6668,1039,2027,456.85,1/1/2023 1:51,1,0,Visa,Non-suspicious,115,City-23,Restaurant,Low,70,50+,Purchase at Merchant-2027,Low Risk
3568,1043,2099,454.44,1/1/2023 0:59,1,1,Discover,Non-suspicious,96,City-27,Gas Station,high,43,40-50,Purchase at Merchant-2099,Low Risk
2964,1065,2076,454.21,1/1/2023 0:49,1,1,MasterCard,Non-suspicious,99,City-34,Retail,high,54,50+,Purchase at Merchant-2076,Low Risk
1726,1007,2029,451.26,1/1/2023 0:28,1,0,Visa,Non-suspicious,103,City-7,Travel,Low,23,21-30,Purchase at Merchant-2029,Low Risk
1904,1082,2092,451.02,1/1/2023 0:31,1,1,American Express,Non-suspicious,111,City-31,Retail,high,49,40-50,Purchase at Merchant-2092,Low Risk
3168,1083,2088,450.79,1/1/2023 0:52,1,0,American Express,Non-suspicious,111,City-38,Groceries,Low,28,21-30,Purchase at Merchant-2088,Low Risk
387,1067,2061,449.9,1/1/2023 0:06,1,1,Visa,Non-suspicious,98,City-26,Retail,high,38,31-40,Purchase at Merchant-2061,Low Risk
1067,1098,2021,449.69,1/1/2023 0:17,1,1,American Express,Non-suspicious,104,City-47,Restaurant,high,22,21-30,Purchase at Merchant-2021,Low Risk
1699,1020,2095,448.33,1/1/2023 0:28,1,1,Visa,Non-suspicious,107,City-8,Restaurant,high,55,50+,Purchase at Merchant-2095,Low Risk
4113,1093,2021,448.06,1/1/2023 1:08,1,1,American Express,Non-suspicious,99,City-45,Online Shopping,high,54,50+,Purchase at Merchant-2021,Low Risk
8577,1085,2060,448.01,1/1/2023 2:22,1,1,MasterCard,Non-suspicious,120,City-13,Retail,high,66,50+,Purchase at Merchant-2060,Low Risk
4270,1066,2034,447.82,1/1/2023 1:11,1,1,MasterCard,Non-suspicious,84,City-7,Retail,high,41,40-50,Purchase at Merchant-2034,Low Risk
8543,1087,2047,447.58,1/1/2023 2:22,1,0,MasterCard,Non-suspicious,111,City-40,Gas Station,Low,68,50+,Purchase at Merchant-2047,Low Risk
6929,1044,2025,446.99,1/1/2023 1:55,1,1,MasterCard,Non-suspicious,94,City-47,Online Shopping,high,18,0-20,Purchase at Merchant-2025,Low Risk
4106,1036,2047,445.76,1/1/2023 1:08,1,0,Discover,Non-suspicious,100,City-47,Groceries,Low,38,31-40,Purchase at Merchant-2047,Low Risk
5544,1047,2085,445.66,1/1/2023 1:32,1,1,MasterCard,Non-suspicious,102,City-11,Groceries,high,70,50+,Purchase at Merchant-2085,Low Risk
5719,1090,2097,444.05,1/1/2023 1:35,1,1,MasterCard,Non-suspicious,111,City-50,Travel,high,38,31-40,Purchase at Merchant-2097,Low Risk
8566,1029,2079,439.55,1/1/2023 2:22,1,1,Visa,Non-suspicious,106,City-12,Gas Station,high,66,50+,Purchase at Merchant-2079,Low Risk
666,1089,2019,438.66,1/1/2023 0:11,1,1,Visa,Non-suspicious,115,City-47,Groceries,high,51,50+,Purchase at Merchant-2019,Low Risk
2133,1007,2033,438.11,1/1/2023 0:35,1,1,MasterCard,Non-suspicious,103,City-35,Gas Station,high,39,31-40,Purchase at Merchant-2033,Low Risk
6296,1090,2045,438.11,1/1/2023 1:44,1,0,MasterCard,Non-suspicious,111,City-40,Retail,Low,70,50+,Purchase at Merchant-2045,Low Risk
439,1096,2051,437.13,1/1/2023 0:07,1,0,MasterCard,Non-suspicious,98,City-27,Restaurant,Low,41,40-50,Purchase at Merchant-2051,Low Risk
9272,1004,2038,436.65,1/1/2023 2:34,1,0,Discover,Non-suspicious,87,City-16,Restaurant,Low,21,21-30,Purchase at Merchant-2038,Low Risk
3183,1031,2013,435.81,1/1/2023 0:53,1,1,American Express,Non-suspicious,100,City-42,Groceries,high,27,21-30,Purchase at Merchant-2013,Low Risk
5577,1028,2099,435.38,1/1/2023 1:32,1,0,Discover,Non-suspicious,89,City-50,Groceries,Low,56,50+,Purchase at Merchant-2099,Low Risk
8446,1036,2084,435.18,1/1/2023 2:20,1,1,Discover,Non-suspicious,100,City-40,Travel,high,25,21-30,Purchase at Merchant-2084,Low Risk
1520,1039,2009,434.82,1/1/2023 0:25,1,1,MasterCard,Non-suspicious,115,City-22,Retail,high,44,40-50,Purchase at Merchant-2009,Low Risk
4213,1086,2073,434.63,1/1/2023 1:10,1,0,Discover,Non-suspicious,92,City-21,Restaurant,Low,25,21-30,Purchase at Merchant-2073,Low Risk
958,1075,2017,432.31,1/1/2023 0:15,1,1,MasterCard,Non-suspicious,91,City-43,Gas Station,high,22,21-30,Purchase at Merchant-2017,Low Risk
255,1071,2099,431.34,1/1/2023 0:04,1,1,Visa,Non-suspicious,113,City-47,Retail,high,22,21-30,Purchase at Merchant-2099,Low Risk
5517,1072,2091,429.99,1/1/2023 1:31,1,0,Visa,Non-suspicious,103,City-14,Gas Station,Low,60,50+,Purchase at Merchant-2091,Low Risk
1271,1062,2071,429.83,1/1/2023 0:21,1,0,Discover,Non-suspicious,93,City-2,Retail,Low,70,50+,Purchase at Merchant-2071,Low Risk
456,1012,2001,429.36,1/1/2023 0:07,1,1,Discover,Non-suspicious,114,City-39,Restaurant,high,24,21-30,Purchase at Merchant-2001,Low Risk
3951,1049,2071,429.16,1/1/2023 1:05,1,0,MasterCard,Non-suspicious,111,City-26,Online Shopping,Low,39,31-40,Purchase at Merchant-2071,Low Risk
8994,1079,2090,428.55,1/1/2023 2:29,1,0,American Express,Non-suspicious,115,City-28,Retail,Low,38,31-40,Purchase at Merchant-2090,Low Risk
3043,1028,2069,428.09,1/1/2023 0:50,1,0,American Express,Non-suspicious,89,City-5,Gas Station,Low,54,50+,Purchase at Merchant-2069,Low Risk
3522,1038,2029,427.89,1/1/2023 0:58,1,0,American Express,Non-suspicious,98,City-34,Retail,Low,23,21-30,Purchase at Merchant-2029,Low Risk
8563,1088,2092,426.18,1/1/2023 2:22,1,0,Visa,Non-suspicious,112,City-22,Restaurant,Low,54,50+,Purchase at Merchant-2092,Low Risk
7571,1041,2057,424.06,1/1/2023 2:06,1,0,Visa,Non-suspicious,107,City-50,Restaurant,Low,45,40-50,Purchase at Merchant-2057,Low Risk
7750,1099,2015,421.35,1/1/2023 2:09,1,0,Discover,Non-suspicious,116,City-41,Restaurant,Low,19,0-20,Purchase at Merchant-2015,Low Risk
3460,1004,2055,420.47,1/1/2023 0:57,1,1,American Express,Non-suspicious,87,City-30,Gas Station,high,69,50+,Purchase at Merchant-2055,Low Risk
787,1083,2034,419.94,1/1/2023 0:13,1,0,Visa,Non-suspicious,111,City-33,Gas Station,Low,47,40-50,Purchase at Merchant-2034,Low Risk
7843,1042,2067,419.69,1/1/2023 2:10,1,1,Visa,Non-suspicious,106,City-10,Retail,high,50,40-50,Purchase at Merchant-2067,Low Risk
4561,1008,2082,418.36,1/1/2023 1:16,1,1,Visa,Non-suspicious,91,City-45,Retail,high,67,50+,Purchase at Merchant-2082,Low Risk
1986,1008,2074,417.38,1/1/2023 0:33,1,0,Discover,Non-suspicious,91,City-23,Retail,Low,63,50+,Purchase at Merchant-2074,Low Risk
6680,1061,2098,415.9,1/1/2023 1:51,1,1,Visa,Non-suspicious,115,City-17,Groceries,high,66,50+,Purchase at Merchant-2098,Low Risk
4589,1063,2056,415.39,1/1/2023 1:16,1,0,MasterCard,Non-suspicious,111,City-40,Groceries,Low,64,50+,Purchase at Merchant-2056,Low Risk
2325,1078,2002,415.22,1/1/2023 0:38,1,1,American Express,Non-suspicious,94,City-47,Gas Station,high,65,50+,Purchase at Merchant-2002,Low Risk
1023,1057,2067,414.84,1/1/2023 0:17,1,1,American Express,Non-suspicious,103,City-31,Restaurant,high,24,21-30,Purchase at Merchant-2067,Low Risk
2986,1061,2085,413.97,1/1/2023 0:49,1,1,Discover,Non-suspicious,115,City-8,Restaurant,high,55,50+,Purchase at Merchant-2085,Low Risk
2180,1091,2016,413.01,1/1/2023 0:36,1,0,American Express,Non-suspicious,103,City-35,Retail,Low,25,21-30,Purchase at Merchant-2016,Low Risk
7031,1069,2057,412.78,1/1/2023 1:57,1,0,Discover,Non-suspicious,109,City-9,Groceries,Low,30,21-30,Purchase at Merchant-2057,Low Risk
5391,1043,2089,410.63,1/1/2023 1:29,1,0,American Express,Non-suspicious,96,City-31,Restaurant,Low,28,21-30,Purchase at Merchant-2089,Low Risk
8815,1043,2067,409.7,1/1/2023 2:26,1,0,American Express,Non-suspicious,96,City-50,Restaurant,Low,39,31-40,Purchase at Merchant-2067,Low Risk
692,1079,2056,409.09,1/1/2023 0:11,1,1,Discover,Non-suspicious,115,City-24,Retail,high,58,50+,Purchase at Merchant-2056,Low Risk
795,1042,2044,408.97,1/1/2023 0:13,1,1,Visa,Non-suspicious,106,City-37,Groceries,high,44,40-50,Purchase at Merchant-2044,Low Risk
567,1006,2066,407.77,1/1/2023 0:09,1,1,Discover,Non-suspicious,108,City-43,Groceries,high,56,50+,Purchase at Merchant-2066,Low Risk
7648,1100,2036,407.18,1/1/2023 2:07,1,0,MasterCard,Non-suspicious,103,City-32,Gas Station,Low,68,50+,Purchase at Merchant-2036,Low Risk
626,1066,2052,407.16,1/1/2023 0:10,1,1,Visa,Non-suspicious,84,City-20,Restaurant,high,35,31-40,Purchase at Merchant-2052,Low Risk
9904,1044,2091,405.16,1/1/2023 2:45,1,0,Discover,Non-suspicious,94,City-23,Travel,Low,48,40-50,Purchase at Merchant-2091,Low Risk
1185,1033,2073,404.74,1/1/2023 0:19,1,0,MasterCard,Non-suspicious,81,City-15,Retail,Low,70,50+,Purchase at Merchant-2073,Low Risk
1300,1017,2070,403.86,1/1/2023 0:21,1,1,American Express,Non-suspicious,100,City-22,Groceries,high,22,21-30,Purchase at Merchant-2070,Low Risk
2779,1089,2086,403.63,1/1/2023 0:46,1,1,Visa,Non-suspicious,115,City-11,Groceries,high,67,50+,Purchase at Merchant-2086,Low Risk
221,1069,2024,403.42,1/1/2023 0:03,1,1,Discover,Non-suspicious,109,City-46,Restaurant,high,26,21-30,Purchase at Merchant-2024,Low Risk
1927,1023,2093,403.37,1/1/2023 0:32,1,1,American Express,Non-suspicious,106,City-35,Retail,high,41,40-50,Purchase at Merchant-2093,Low Risk
7660,1069,2065,402.99,1/1/2023 2:07,1,0,MasterCard,Non-suspicious,109,City-31,Gas Station,Low,65,50+,Purchase at Merchant-2065,Low Risk
7338,1056,2062,402.98,1/1/2023 2:02,1,0,Visa,Non-suspicious,88,City-14,Travel,Low,50,40-50,Purchase at Merchant-2062,Low Risk
4633,1063,2014,402.51,1/1/2023 1:17,1,1,Discover,Non-suspicious,111,City-26,Restaurant,high,23,21-30,Purchase at Merchant-2014,Low Risk
2058,1055,2088,401.72,1/1/2023 0:34,1,0,American Express,Non-suspicious,90,City-45,Retail,Low,52,50+,Purchase at Merchant-2088,Low Risk
5826,1045,2010,400.45,1/1/2023 1:37,1,1,Discover,Non-suspicious,96,City-46,Gas Station,high,38,31-40,Purchase at Merchant-2010,Low Risk
1463,1023,2094,399,1/1/2023 0:24,1,1,Discover,Non-suspicious,106,City-1,Restaurant,high,57,50+,Purchase at Merchant-2094,Low Risk
9893,1049,2005,396.14,1/1/2023 2:44,1,1,MasterCard,Non-suspicious,111,City-8,Gas Station,high,20,0-20,Purchase at Merchant-2005,Low Risk
4889,1019,2002,395.36,1/1/2023 1:21,1,1,Visa,Non-suspicious,97,City-47,Gas Station,high,48,40-50,Purchase at Merchant-2002,Low Risk
1278,1059,2030,394.11,1/1/2023 0:21,1,0,American Express,Non-suspicious,118,City-38,Restaurant,Low,28,21-30,Purchase at Merchant-2030,Low Risk
2596,1074,2037,391.42,1/1/2023 0:43,1,0,Discover,Non-suspicious,126,City-37,Groceries,Low,66,50+,Purchase at Merchant-2037,Low Risk
